"id","payer_edrpou","date","payer_name","payer_full_name","payer_head","payer_activity","payer_region","payer_region_code","payer_mfo","payer_bank","recipt_edrpou","recipt_name","spd_id","spd_label","mistrust","recipt_mfo","recipt_bank","payment_details","amount","spd_total","dp_total"
"6989703","39244468","42331","ДП ""ОК""Укрвуглереструктуризація""","ДП ""ОБ'ЄДНАНА КОМПАНІЯ ""УКРВУГЛЕРЕСТРУКТУРИЗАЦІЯ""","МІНІСТЕРСТВО ЕНЕРГЕТИКИ ТА ВУГІЛЬНОЇ ПРОМИСЛОВОСТІ УКРАЇНИ","Організація будівництва будівель","Київ","UA-30","820019","ГУДКСУ у м.Києві","xxxxxxxxxx","ФОП Зiнчук С.А.","Зінчук-303440","Зінчук","none","303440","Ф.ВОЛ.ГРУ.ЗАТ КБ""ПРИВАТБАНК"", М.ЛУЦЬК ","#1101070#,#2610#,#Опл.за рем.орг.тех.#,#дог.№15/ОП-15(09.02.15р), акт №6876(17.11.15)#, #В т.ч. ПДВ-65,83грн.#","395","3218","170601.68"
"6990881","39244468","42331","ДП ""ОК""Укрвуглереструктуризація""","ДП ""ОБ'ЄДНАНА КОМПАНІЯ ""УКРВУГЛЕРЕСТРУКТУРИЗАЦІЯ""","МІНІСТЕРСТВО ЕНЕРГЕТИКИ ТА ВУГІЛЬНОЇ ПРОМИСЛОВОСТІ УКРАЇНИ","Організація будівництва будівель","Київ","UA-30","820019","ГУДКСУ у м.Києві","xxxxxxxxxx","ФОП Зiнчук С.А.","Зінчук-303440","Зінчук","none","303440","Ф.ВОЛ.ГРУ.ЗАТ КБ""ПРИВАТБАНК"", М.ЛУЦЬК ","#1101070#,#2610#,#Опл.посл.супров.прогр.забез.#,#дог.№14/ОП-15(09.02.15р), акт №6765(12.11.15)#, #В т.ч. ПДВ-150,00грн.#","900","3218","170601.68"
"10150777","39244468","42360","ДП ""ОК""Укрвуглереструктуризація""","ДП ""ОБ'ЄДНАНА КОМПАНІЯ ""УКРВУГЛЕРЕСТРУКТУРИЗАЦІЯ""","МІНІСТЕРСТВО ЕНЕРГЕТИКИ ТА ВУГІЛЬНОЇ ПРОМИСЛОВОСТІ УКРАЇНИ","Організація будівництва будівель","Київ","UA-30","820019","ГУДКСУ у м.Києві","xxxxxxxxxx","ФОП Зiнчук С.А.","Зінчук-303440","Зінчук","none","303440","Ф.ВОЛ.ГРУ.ЗАТ КБ""ПРИВАТБАНК"", М.ЛУЦЬК ","#1101070#,#2610#,#Опл.за рем.орг.тех.#,#дог.№14/ОП-15(09.02.15р), акт №7516(10.12.15)#, #В т.ч. ПДВ-50.00грн.#","300","3218","170601.68"
"10154249","39244468","42360","ДП ""ОК""Укрвуглереструктуризація""","ДП ""ОБ'ЄДНАНА КОМПАНІЯ ""УКРВУГЛЕРЕСТРУКТУРИЗАЦІЯ""","МІНІСТЕРСТВО ЕНЕРГЕТИКИ ТА ВУГІЛЬНОЇ ПРОМИСЛОВОСТІ УКРАЇНИ","Організація будівництва будівель","Київ","UA-30","820019","ГУДКСУ у м.Києві","xxxxxxxxxx","ФОП Зiнчук С.А.","Зінчук-303440","Зінчук","none","303440","Ф.ВОЛ.ГРУ.ЗАТ КБ""ПРИВАТБАНК"", М.ЛУЦЬК ","#1101070#,#2610#,#Опл.за рем.орг.тех.#,#дог.№15/ОП-15(09.02.15р), акт №7517(10.12.15)#, #В т.ч. ПДВ-66,83грн.#","401","3218","170601.68"
"3123607","39244468","42292","ДП ""ОК""Укрвуглереструктуризація""","ДП ""ОБ'ЄДНАНА КОМПАНІЯ ""УКРВУГЛЕРЕСТРУКТУРИЗАЦІЯ""","МІНІСТЕРСТВО ЕНЕРГЕТИКИ ТА ВУГІЛЬНОЇ ПРОМИСЛОВОСТІ УКРАЇНИ","Організація будівництва будівель","Київ","UA-30","820019","ГУДКСУ у м.Києві","xxxxxxxxxx","ФОП Кузнецова Н.Л.","Кузнецова-323583","Кузнецова","none","323583","КІРОВ. ФЗАТ КБ ПРИВАТБАНК М.КІРОВОГРАД","#1101070#,#2610#,#39257812#,#Опл.за посл.до мереж.інтерн.за 09.15; Дог.№11/ОП-15 (31.01.15), д.у.№1 (23.02.15), акт№9(12.10.15)#,#Без ПДВ#","120","360","170601.68"
"6435799","39244468","42324","ДП ""ОК""Укрвуглереструктуризація""","ДП ""ОБ'ЄДНАНА КОМПАНІЯ ""УКРВУГЛЕРЕСТРУКТУРИЗАЦІЯ""","МІНІСТЕРСТВО ЕНЕРГЕТИКИ ТА ВУГІЛЬНОЇ ПРОМИСЛОВОСТІ УКРАЇНИ","Організація будівництва будівель","Київ","UA-30","820019","ГУДКСУ у м.Києві","xxxxxxxxxx","ФОП Кузнецова Н.Л.","Кузнецова-323583","Кузнецова","none","323583","КІРОВ. ФЗАТ КБ ПРИВАТБАНК М.КІРОВОГРАД","#1101070#,#2610#,#39257812#,#Опл.за посл.до мереж.iнтерн.за 10.15; Дог.№11/ОП-15(31.01.15), д.у.№10(30.10.15)#,#Без ПДВ#","120","360","170601.68"
"8365977","39244468","42341","ДП ""ОК""Укрвуглереструктуризація""","ДП ""ОБ'ЄДНАНА КОМПАНІЯ ""УКРВУГЛЕРЕСТРУКТУРИЗАЦІЯ""","МІНІСТЕРСТВО ЕНЕРГЕТИКИ ТА ВУГІЛЬНОЇ ПРОМИСЛОВОСТІ УКРАЇНИ","Організація будівництва будівель","Київ","UA-30","820019","ГУДКСУ у м.Києві","xxxxxxxxxx","ФОП Кузнецова Н.Л.","Кузнецова-323583","Кузнецова","none","323583","КІРОВ. ФЗАТ КБ ПРИВАТБАНК М.КІРОВОГРАД","#1101070#,#2610#,#39257812#,#Опл.за посл.до мереж.iнтерн.за 11.15; Дог.№11/ОП-15(31.01.15), д.у.№1(23.02.15),акт№11(30.11.15)#,#Без ПДВ#","120","360","170601.68"
"2654176","39244468","42286","ДП ""ОК""Укрвуглереструктуризація""","ДП ""ОБ'ЄДНАНА КОМПАНІЯ ""УКРВУГЛЕРЕСТРУКТУРИЗАЦІЯ""","МІНІСТЕРСТВО ЕНЕРГЕТИКИ ТА ВУГІЛЬНОЇ ПРОМИСЛОВОСТІ УКРАЇНИ","Організація будівництва будівель","Київ","UA-30","820019","ГУДКСУ у м.Києві","xxxxxxxxxx","ФОП Прохоренко Ю.В.","Прохоренко-300614","Прохоренко","none","300614","АТ ""ІHДУСТРІАЛЬHО-ЕКСПОРТHИЙ БАHК"" ","#1101070#,#2610#,#Спл.посл.з провед.тех.контр.трансп.засобiв#,#дог.№87/ОП-15 (25.09.15), акт №1(07.10.15)#Без ПДВ##","3000","3500","170601.68"
"9485659","39244468","42353","ДП ""ОК""Укрвуглереструктуризація""","ДП ""ОБ'ЄДНАНА КОМПАНІЯ ""УКРВУГЛЕРЕСТРУКТУРИЗАЦІЯ""","МІНІСТЕРСТВО ЕНЕРГЕТИКИ ТА ВУГІЛЬНОЇ ПРОМИСЛОВОСТІ УКРАЇНИ","Організація будівництва будівель","Київ","UA-30","820019","ГУДКСУ у м.Києві","xxxxxxxxxx","ФОП Прохоренко Ю.В.","Прохоренко-300614","Прохоренко","none","300614","АТ ""ІHДУСТРІАЛЬHО-ЕКСПОРТHИЙ БАHК"" ","#1101070#,#2610#,#Опл.за провед.ОТКТЗ за 11.15#,#Д.У №1 до Д.№87/ОП-15 (25.09.15), акт б.н.(11.12.15)#Без ПДВ##","500","3500","170601.68"
"8933432","39244468","42348","ДП ""ОК""Укрвуглереструктуризація""","ДП ""ОБ'ЄДНАНА КОМПАНІЯ ""УКРВУГЛЕРЕСТРУКТУРИЗАЦІЯ""","МІНІСТЕРСТВО ЕНЕРГЕТИКИ ТА ВУГІЛЬНОЇ ПРОМИСЛОВОСТІ УКРАЇНИ","Організація будівництва будівель","Київ","UA-30","820019","ГУДКСУ у м.Києві","xxxxxxxxxx","ФОП Рибка Д.О.","Рибка-322959","Рибка","none","322959","АКЦІОНЕРНИЙ БАНК ""ЕКСПРЕС-БАНК"" ","#1101070#,#2610#,#Оплата медикаментiв#, #зг.Д№60/ОТ-15(23.11.15), накл №784(07.12.15)#,#без ПДВ#","24624.02","24624.02","170601.68"
"11124357","39328280","42363","ДП ""АДМІН-СЕРВІС""","ДП ""АДМІН-СЕРВІС""","ВИЩИЙ АДМІНІСТРАТИВНИЙ СУД","Загальне прибирання будинків","Київ","UA-30","820019","ГУДКСУ у м.Києві","xxxxxxxxxx","ФОП Андреєв О. В.","Андреєв-321842","Андреєв","none","321842","КИЇВСЬКЕ ГРУ ПРИВАТБАНКУ ","#0751010#,#2610#,#за послуги з миття автомобiлiв та супутнi послуги#,#акт №24 вiд 24.12.15, дог. 35 вiд 01.07.15#,#в т.ч.ПДВ-1666,67#","10000","10000","405530.65"
"18486573","39328280","42472","ДП ""АДМІН-СЕРВІС""","ДП ""АДМІН-СЕРВІС""","ВИЩИЙ АДМІНІСТРАТИВНИЙ СУД","Загальне прибирання будинків","Київ","UA-30","820172","ДКСУ","xxxxxxxxxx","ФОП Кравченко О.В.","Кравченко-351005","Кравченко","none","351005","АКЦ.-КОМ.ІННОВ.БАНК""УКРСИББАНК"",ХАРКІВ","#0751010#,#2610#,#за послуги ТО систем водофiльтрацiї#,#рах.СФ-000079 вiд 05.04.2016, акт №ОУ-000079 вiд 05.04.2016, дог. №79 вiд 05.04.2016#,#сума без ПДВ#","10050","10050","405530.65"
"22874064","39328280","42521","ДП ""АДМІН-СЕРВІС""","ДП ""АДМІН-СЕРВІС""","ВИЩИЙ АДМІНІСТРАТИВНИЙ СУД","Загальне прибирання будинків","Київ","UA-30","820172","ДКСУ","xxxxxxxxxx","ФОП Михайленко Денис Володимирович","Михайленко-300711","Михайленко","none","300711","ЗАТ КБ ПРИВАТБАНК ПЕЧЕРСЬКА Ф.УМ.КИЄВІ","#0751010#,#2610#,#за будiвельнi матерiали#видаткова накладна №3 вiд 25.05.2016, дог. №2505 вiд 25.05.2016#,#сума без ПДВ#","10359.8","80312.7","405530.65"
"23523282","39328280","42530","ДП ""АДМІН-СЕРВІС""","ДП ""АДМІН-СЕРВІС""","ВИЩИЙ АДМІНІСТРАТИВНИЙ СУД","Загальне прибирання будинків","Київ","UA-30","820172","ДКСУ","xxxxxxxxxx","ФОП Михайленко Денис Володимирович","Михайленко-300711","Михайленко","none","300711","ЗАТ КБ ПРИВАТБАНК ПЕЧЕРСЬКА Ф.УМ.КИЄВІ","#0751010#,#2610#,#за будiвельнi матерiали#видаткова накладна №20607 вiд 07.06.2016, дог. №7/06 вiд 07.06.2016#,#сума без ПДВ#","69952.9","80312.7","405530.65"
"22137816","39328280","42515","ДП ""АДМІН-СЕРВІС""","ДП ""АДМІН-СЕРВІС""","ВИЩИЙ АДМІНІСТРАТИВНИЙ СУД","Загальне прибирання будинків","Київ","UA-30","820172","ДКСУ","xxxxxxxxxx","СПД Недогибченко М.В.","Недогибченко-322669","Недогибченко","none","322669","ГУ ОЩАДБАНКУ ПО М.КИЄВУ І ОБЛ. ","#0751010#,#2610#,#за послуги ТО та ремонту автомобiля#,#акт №О0519-02 вiд 23.05.2016, дог. №РА-5 вiд 23.05.2016#,#сума без ПДВ#","8649","120727","405530.65"
"23247036","39328280","42527","ДП ""АДМІН-СЕРВІС""","ДП ""АДМІН-СЕРВІС""","ВИЩИЙ АДМІНІСТРАТИВНИЙ СУД","Загальне прибирання будинків","Київ","UA-30","820172","ДКСУ","xxxxxxxxxx","СПД Недогибченко М.В.","Недогибченко-322669","Недогибченко","none","322669","ГУ ОЩАДБАНКУ ПО М.КИЄВУ І ОБЛ. ","#0751010#,#2610#,#за послуги ТО та ремонту автомобiлiв#,#акти вiд 03.06.2016, дог. №РА-5 вiд 23.05.2016,дод.угода №1 вiд 03.06.2016#,#сума без ПДВ#","25860","120727","405530.65"
"24940568","39328280","42545","ДП ""АДМІН-СЕРВІС""","ДП ""АДМІН-СЕРВІС""","ВИЩИЙ АДМІНІСТРАТИВНИЙ СУД","Загальне прибирання будинків","Київ","UA-30","820172","ДКСУ","xxxxxxxxxx","СПД Недогибченко М.В.","Недогибченко-322669","Недогибченко","none","322669","ГУ ОЩАДБАНКУ ПО М.КИЄВУ І ОБЛ. ","#0751010#,#2610#,#за послуги ТО та ремонту автомобiлiв#,#акти вiд 23.06.2016, дог. №РА-5 вiд 23.05.2016,дод.угода №2 вiд 23.06.2016#,#сума без ПДВ#","81674","120727","405530.65"
"28252474","39328280","42587","ДП ""АДМІН-СЕРВІС""","ДП ""АДМІН-СЕРВІС""","ВИЩИЙ АДМІНІСТРАТИВНИЙ СУД","Загальне прибирання будинків","Київ","UA-30","820172","ДКСУ","xxxxxxxxxx","СПД Недогибченко М.В.","Недогибченко-322669","Недогибченко","none","322669","ГУ ОЩАДБАНКУ ПО М.КИЄВУ І ОБЛ. ","#0751010#,#2610#,#за послуги ТО та ремонту автомобiлiв#,#акт вiд 27.07.2016, дог. №РА-5 вiд 23.05.2016,дод.угода №3 вiд 27.07.2016#,#сума без ПДВ#","4544","120727","405530.65"
"8560120","39328280","42345","ДП ""АДМІН-СЕРВІС""","ДП ""АДМІН-СЕРВІС""","ВИЩИЙ АДМІНІСТРАТИВНИЙ СУД","Загальне прибирання будинків","Київ","UA-30","820019","ГУДКСУ у м.Києві","xxxxxxxxxx","ФОП ""Половников Сергiй Павлович""","Половников-300711","Половников","none","300711","ЗАТ КБ ПРИВАТБАНК ПЕЧЕРСЬКА Ф.УМ.КИЄВІ","#0751010#,#2610#,#за автотовари#,#рах. №3072 вiд 03.12.2015, в/нак. №3072 вiд 03.12.2015, дог. №2 вiд 03.12.2015#,#без ПДВ#","11517","11517","405530.65"
"18389273","39328280","42471","ДП ""АДМІН-СЕРВІС""","ДП ""АДМІН-СЕРВІС""","ВИЩИЙ АДМІНІСТРАТИВНИЙ СУД","Загальне прибирання будинків","Київ","UA-30","820172","ДКСУ","xxxxxxxxxx","ФОП ""Романенко I.М.","Романенко-380805","Романенко","none","380805","АППБ ""АВАЛЬ"" ","#0751010#,#2610#,#за послуги гравiрування написiв#,#рах.504 вiд 05.04.2016, акт №504 вiд 05.04.2016, дог. №5/04 вiд 05.04.2016#,#сума без ПДВ#","2300","6588.36","405530.65"
"7103456","39328280","42332","ДП ""АДМІН-СЕРВІС""","ДП ""АДМІН-СЕРВІС""","ВИЩИЙ АДМІНІСТРАТИВНИЙ СУД","Загальне прибирання будинків","Київ","UA-30","820019","ГУДКСУ у м.Києві","xxxxxxxxxx","ФОП Тимчик Iгор Володимирович","Тимчик-335429","Тимчик","none","335429","МАРІУП.ФЗАТ КБ ""ПРИВАТБАНК"", МАРІУПОЛЬ","#0751010#,#2610#,#за ламiнат#,#рах. СФ-0003899 вiд 20.11.2015, в/накл. 33 вiд 20.11.2015, дог. 33 вiд 20.11.2015#,#без ПДВ#","14122.08","170623.95","405530.65"
"18477541","39328280","42472","ДП ""АДМІН-СЕРВІС""","ДП ""АДМІН-СЕРВІС""","ВИЩИЙ АДМІНІСТРАТИВНИЙ СУД","Загальне прибирання будинків","Київ","UA-30","820172","ДКСУ","xxxxxxxxxx","ФОП Тимчик Iгор Володимирович","Тимчик-335429","Тимчик","none","335429","МАРІУП.ФЗАТ КБ ""ПРИВАТБАНК"", МАРІУПОЛЬ","#0751010#,#2610#,#за ламiнат,#рах. СФ-0007879 вiд 05.04.2016, видаткова накладна №7879 вiд 05.04.2016, дог. №1/04 вiд 01.04.2016#,#сума без ПДВ#","17088.12","170623.95","405530.65"
"22135427","39328280","42515","ДП ""АДМІН-СЕРВІС""","ДП ""АДМІН-СЕРВІС""","ВИЩИЙ АДМІНІСТРАТИВНИЙ СУД","Загальне прибирання будинків","Київ","UA-30","820172","ДКСУ","xxxxxxxxxx","ФОП Тимчик Iгор Володимирович","Тимчик-335429","Тимчик","none","335429","МАРІУП.ФЗАТ КБ ""ПРИВАТБАНК"", МАРІУПОЛЬ","#0751010#,#2610#,#за ламiнат,#видаткова накладна №2405 вiд 24.05.2016, дог. №2/05 вiд 24.05.2016#,#сума без ПДВ#","21796.25","170623.95","405530.65"
"24313129","39328280","42538","ДП ""АДМІН-СЕРВІС""","ДП ""АДМІН-СЕРВІС""","ВИЩИЙ АДМІНІСТРАТИВНИЙ СУД","Загальне прибирання будинків","Київ","UA-30","820172","ДКСУ","xxxxxxxxxx","ФОП Тимчик Iгор Володимирович","Тимчик-335429","Тимчик","none","335429","МАРІУП.ФЗАТ КБ ""ПРИВАТБАНК"", МАРІУПОЛЬ","#0751010#,#2610#,#за ламiнат,#рах№001006, видаткова накладна №1006 вiд 10.06.2016, дог. №3/06 вiд 10.06.2016#,#сума без ПДВ#","117617.5","170623.95","405530.65"
"2932773","39366185","42290","ДП ""Шахта №5 ""Нововолинська""","ДП ""ШАХТА №5 ""НОВОВОЛИНСЬКА""","МІНІСТЕРСТВО ЕНЕРГЕТИКИ ТА ВУГІЛЬНОЇ ПРОМИСЛОВОСТІ УКРАЇНИ","Підготовчі роботи на будівельному майданчику","Волинська","UA-07","803014","ГУДКСУ у Волинській області","xxxxxxxxxx","Троць Свiтлана Сергiївна ФОП","Троць-303440","Троць","none","303440","Ф.ВОЛ.ГРУ.ЗАТ КБ""ПРИВАТБАНК"", М.ЛУЦЬК ","#xxxx#,#xxxx-xxxx,00#,# Оплата за канцтовари#,# Згiдно накл. №225 вiд 1.10.xxxxр , договiр №8/Т-15 вiд 1.10.xxxxр. #,# без ПДВ#","1788","2876","2876"
